id,price,log_price,price_per_person,room_type,property_type,accommodates,bedrooms,beds,bathrooms,n_reviews,review_scores_rating,host_is_superhost,availability_365,minimum_nights,period,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
1162230757925145604,99.0,4.59511985013459,24.75,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,1,5.0,0.0,196,2,december,Molveno,22120,437.6431140907729,365.28059188419866,6145.913697219369,10523.12231087901,89.06368545855517,1925.5294290589666,297.475465937518,234.09899144693165,256.2813608973439,349.19794845892494,8030.577394076981,8141.365220212334,46.14238,10.96027
1162364900429110978,131.0,4.875197323201151,43.666666666666664,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,1,5.0,0.0,148,2,december,Ville di Fiemme,22254,2621.0983729026475,18628.87421540026,1943.021560213864,28029.602229220014,156.55024945938163,1387.4587208488358,675.3263245759655,370.4756516399638,1215.6751665492368,1937.6101092787737,21125.25389165484,1880.8487614670876,46.30865,11.4613
1162799006451954318,79.0,4.3694478524670215,13.166666666666666,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,2,4.5,1.0,157,2,december,Tre Ville,22247,364.93693858439764,7870.549586399376,1970.4339561533766,8341.491181323705,283.3849315365927,9791.173368595999,388.106626506139,178.5644072497437,332.08728186009745,1949.4587150831064,10790.759552343634,761.2656100336474,46.24432,10.84342
1170977655877466710,375.0,5.926926025970411,93.75,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,2,4.5,0.0,203,3,december,Mazzin,22113,2613.3551998778935,32934.19964820124,623.349652166738,47949.68750415061,554.9824062253477,446.1340568770509,571.742679378254,632.894551773577,1099.2015889714578,3204.8312769873805,32377.032703110955,3235.878709353943,46.4613628,11.7067746
1171072051681226906,150.0,5.0106352940962555,37.5,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,9,4.89,0.0,248,2,december,Tione di Trento,22199,1014.0517727624475,6715.827816333239,538.3722993013273,19112.152700879782,117.5823856165493,1755.6630488398403,5.1719571588313835,332.5787979719535,303.6967629364045,681.2470077098719,8449.959259239566,6886.460634053687,46.0391,10.72757
1171467853000395891,198.0,5.288267030694535,33.0,Entire home/apt,Entire rental unit,6,2.0,5.0,1.0,13,4.69,0.0,244,1,december,Arco,22006,15235.169874857667,4209.888196519805,513.464676020237,4693.658564461064,151.29233725958795,3000.2762067190442,326.837204089419,54.7701563978779,247.90308717098964,361.54629267741046,1360.1113518266664,3479.5436612311396,45.9202,10.86945
1171534122543963566,120.0,4.787491742782046,30.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,5,4.2,0.0,98,1,december,Canazei,22039,955.1806886353704,35304.12383574629,1289.0666586527818,50578.96442509593,59.86537241309313,2303.051333123251,728.1135180583566,529.8154889762684,296.33335678066766,1420.245499774806,31373.497338523695,3046.5765716974006,46.466908,11.780966
1171547712172028023,287.0,5.659482215759621,47.833333333333336,Entire home/apt,Entire vacation home,6,2.0,4.0,1.0,6,4.5,0.0,177,2,december,Mezzana,22114,63.371371319772635,10860.141361246573,2526.2299343338022,2084.1843274644507,425.48620816267896,3050.5597273540648,814.8753180657698,574.1771504089052,567.0046202035566,644.5194216086319,6010.671985467892,5916.4862995419135,46.29688894360282,10.814004708340098
1171560487687634268,258.0,5.552959584921617,64.5,Entire home/apt,Entire condo,4,2.0,4.0,1.0,4,4.75,0.0,14,1,december,Molveno,22120,50.02481053724314,395.33744400764846,5769.160817797111,10164.715120066023,49.18858750718549,1998.5186559253211,205.88790167886165,29.65063538401391,144.318717925048,147.94563524069713,7876.4404755955375,8214.096368347064,46.1441805,10.9647765
1171577883120188024,109.0,4.6913478822291435,27.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,18,4.83,1.0,358,2,december,Riva del Garda,22153,14141.576539576889,1775.7194868542767,1199.8417761414453,1735.5878578239494,4.083442203387864,1565.0288487322985,1027.3706215472591,95.26675352883552,908.9611714127532,812.7212158832377,1700.1895374011576,1811.1127371715863,45.90019059999999,10.8337604
1171659446244442901,143.0,4.962844630259907,35.75,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,7,4.86,0.0,279,1,december,Riva del Garda,22153,12529.911257116906,103.09185931669191,403.2744601838972,131.4876973139525,188.62807437619514,1375.2697127508434,346.5748092969967,56.350729184805274,89.98423522052745,220.0621208856137,168.72110246999554,225.97090149271298,45.88534,10.83814
1171842144036063052,171.0,5.14166355650266,21.375,Entire home/apt,Entire rental unit,8,3.0,7.0,1.0,6,4.83,0.0,124,1,december,Cavalese,22050,967.39331231303,17309.69777968732,482.49151271352804,26309.7671930546,112.56166331360927,4839.729324668057,111.33987134300392,494.5816194482275,72.0843623741084,570.3588414870172,19300.71671208762,511.5676936097081,46.28898,11.45343
1171859399989276198,89.0,4.48863636973214,22.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,2,5.0,0.0,53,4,december,Arco,22006,14891.218112342594,4015.0234896004145,520.9058785200147,4275.809937930051,338.8340138807923,3293.1879169208123,282.68189605228923,436.0052077145331,181.04019833374008,282.20116199348047,1595.0094147078942,3474.867416526292,45.91663254939773,10.867465573541248
1162896042383671021,94.0,4.543294782270004,47.0,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,10,5.0,1.0,86,5,december,Riva del Garda,22153,12428.055577725854,41.173334525310004,264.7686820870966,177.7886700386233,161.72978541844873,1515.680024617592,321.13859521170184,7.717849910166682,12.831166790874185,89.98031913136367,160.58597465167833,120.49207514408467,45.88497,10.83987
1163011351031182452,116.0,4.7535901911063645,38.666666666666664,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,3,5.0,0.0,215,1,december,Nago-Torbole,22124,9654.41379777743,88.72326480739213,90.94997957587348,3441.891354171378,54.477696028980425,2072.799779100376,210.56964160617434,14.413806525818185,7.644847111705912,151.68786811622772,892.3267560323771,3169.6778582381507,45.86933865733532,10.8768117339566
1163446275051860428,92.0,4.5217885770490405,23.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,2,4.5,0.0,365,1,december,Ledro,22229,14286.941900653503,4909.218991607539,590.7946172184903,5330.238755215934,230.1483693270794,4340.652117123316,673.9133041332102,234.22028682550348,351.7155663154122,455.051321687487,5321.7046670741565,589.5552384248504,45.86995694788816,10.77067664619209
1163502252568056369,245.0,5.501258210544727,40.833333333333336,Entire home/apt,Entire rental unit,6,3.0,5.0,2.0,6,5.0,0.0,200,2,december,Panchià,22134,4832.034435608098,13509.34573028554,1736.127027073042,26254.246015297165,175.15519397932906,2301.739753021352,1076.171946175911,1233.597377434233,193.9207650217036,5547.820013966663,24903.934273849038,4514.1025894594495,46.2866858,11.5401916
1163512960031275888,227.0,5.424950017481403,56.75,Private room,Private room in rental unit,4,1.0,2.0,1.0,1,5.0,0.0,303,1,december,Ville d'Anaunia,22249,4553.543079897953,10325.433386535744,1408.3603048329364,1274.5425010407425,261.8220040600157,8748.324073557385,890.7332186891122,1491.20370375108,801.309677859126,1231.6494215251662,540.8274052104969,2139.616839997109,46.33372,11.04144
1163519498123131840,189.0,5.241747015059643,37.8,Entire home/apt,Entire rental unit,5,2.0,3.0,1.0,8,4.25,0.0,289,1,december,Riva del Garda,22153,11447.855136595343,110.62471867504462,409.5426075276613,1308.736620212728,183.86227914803277,2710.3386450246944,349.21717736464785,6.921259305716756,77.58592776927254,286.6778089353849,972.3218636585814,1017.1754894554274,45.880063,10.853689
1172414651187963174,70.0,4.248495242049359,23.333333333333332,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,13,4.69,0.0,365,1,december,Mori,22123,8531.597286791233,7934.711261359586,213.43536757895552,2085.1467383925765,221.67158248557072,1702.1944097950386,344.0611324382097,148.13359077402674,222.04611470883412,261.1982440548582,322.98196968191996,4201.6910064411795,45.8541669,10.9775984
1172414848931513292,80.0,4.382026634673881,20.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,10,5.0,0.0,364,1,december,Arco,22006,15481.729163414082,5970.183625098006,580.0580174076287,6487.115615074515,152.23637770848944,825.432003155083,789.5924003742323,124.08653824203799,688.300833193693,1336.3275264490087,664.7143558928224,4053.570748250376,45.92586,10.89641
1172480479397306488,195.0,5.272999558563747,27.857142857142858,Entire home/apt,Entire rental unit,7,3.0,0.0,1.0,2,4.5,0.0,273,3,december,Riva del Garda,22153,12722.057927302625,1090.7490717398703,773.0884740738535,1425.60293873044,187.57564900675325,2424.3743713686704,373.9453309021916,363.07499421728045,315.84781732667284,353.83307545567527,1129.1067353290257,1152.7220964023072,45.89221,10.8522
1172514115632275400,125.0,4.8283137373023015,31.25,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,3,3.67,0.0,263,3,december,Cavalese,22050,1094.379493481918,17353.97376997724,641.3668515327563,26216.410020707466,84.86751875505328,4808.717187166905,312.3860394764413,669.6266516170416,262.51292035626403,484.22406979336967,19100.695701375927,711.8020689222932,46.288086016342056,11.451157964766026
1163548121610399546,227.0,5.424950017481403,56.75,Private room,Private room in rental unit,4,1.0,2.0,1.0,1,5.0,0.0,328,1,december,Ville d'Anaunia,22249,4548.29195037728,10317.944758533862,1403.0677456349483,1281.4265253783396,253.78481458710382,8741.132549918213,892.4191004980411,1486.2164971054754,806.2304264389253,1227.2167013112899,538.0239118959854,2132.625135465032,46.33365,11.04141
1163700857753184691,87.0,4.465908118654584,43.5,Entire home/apt,Entire vacation home,2,1.0,1.0,1.0,14,4.93,1.0,258,3,december,Riva del Garda,22153,13293.664729263355,1534.4408321339672,197.60638664155672,1790.12794063793,112.24705576431775,2482.07844434509,140.67616959924587,356.1720946107389,124.317558442942,277.10794595111525,1570.0009781300698,1587.858318679381,45.897440033460455,10.8509624994751
1163786596921335550,150.0,5.0106352940962555,30.0,Entire home/apt,Entire rental unit,5,2.0,3.0,1.0,2,5.0,0.0,118,2,december,Primiero San Martino di Castrozza,22245,372.03473654500624,18390.274398454974,8925.522427517802,30786.560012215206,225.43574628052767,2577.8388678105744,603.0401017176956,458.64741162546693,398.8244907271633,474.07357377186145,8869.701496632038,9704.329080282481,46.261347,11.8079
1164503040410760430,111.0,4.709530201312334,27.75,Entire home/apt,Entire rental unit,4,1.0,0.0,1.0,6,5.0,1.0,203,3,december,Arco,22006,15775.728464850208,6125.84408367396,705.8961367380936,6807.777917127017,347.3426461036256,601.0522455246033,597.2561378720696,428.1974596982321,485.9947737193958,1668.442238237808,950.6990847275807,3724.1298046536954,45.92865,10.89822
1164515297744676391,183.0,5.209486152841421,45.75,Entire home/apt,Entire condo,4,2.0,0.0,1.0,3,5.0,0.0,239,2,december,Moena,22118,2644.0015784250795,22997.34051401881,242.54961602897853,37880.97580211061,70.32827088028579,4112.4105415482545,320.63604953270607,156.81982540484864,237.6824206483803,212.03275670228373,26062.102075824707,459.095125838821,46.377432,11.6561822
1164990128898587052,110.0,4.700480365792417,27.5,Entire home/apt,Entire condo,4,2.0,3.0,1.5,5,5.0,0.0,222,2,december,Arco,22006,14343.356981175866,4281.088847241364,287.0062782410052,4685.198741454395,182.24643011079067,2590.035829139482,326.6391805233227,351.1279642430511,284.30678550195546,420.5484811591413,947.9241345345812,4422.921149738442,45.91379903830546,10.88084101468047
1165078872343294998,120.0,4.787491742782046,60.0,Private room,Private room in bed and breakfast,2,1.0,3.0,1.0,2,4.5,0.0,269,1,december,Arco,22006,15446.291343292713,5938.231386260826,559.9838484747647,6462.318690298856,117.12799607302827,841.2336889747263,823.3050344552267,121.46748441763454,660.4732846817473,1309.177157666227,650.8850286511266,4081.065003950095,45.92554,10.89642
1165840603056171983,168.0,5.123963979403259,42.0,Entire home/apt,Entire rental unit,4,2.0,0.0,1.5,1,5.0,0.0,229,7,december,Terre d'Adige,22251,1616.8396538005186,4332.83066665664,680.2149451170473,3059.253939898041,618.5985632857015,1068.2371211369953,1096.800229538463,946.2088241635191,481.8705084754744,829.550897838992,1085.0866008493344,5429.124713091013,46.17067,11.07265
1165907832125625962,90.0,4.499809670330265,22.5,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,5,5.0,0.0,90,1,december,Lavarone,22102,1175.3333804769984,578.1977578866018,1518.71762965786,6243.075679476504,149.34888565842226,2922.191399895038,130.64526562648854,273.93362529038484,914.9891939934182,1707.4777836780029,5342.753196564279,1176.3126827768237,45.94252,11.24803
1172542852948900586,65.0,4.174387269895637,13.0,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,3,5.0,0.0,180,3,december,Bondone,22021,22143.092687110962,16196.864763287318,10742.458610303389,24239.6994052873,80.16484260354564,2633.1875320102276,792.4124103889309,706.7340901097116,704.0077884945257,5093.89938922709,734.8328865247267,4903.620860694411,45.80968,10.54294
1172556367445651337,118.0,4.770684624465665,29.5,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,14,5.0,1.0,280,1,december,Arco,22006,12467.139600363198,1998.7762419113355,1680.59778548523,2775.8961816869733,496.6899258030622,4734.491626841037,1137.9643888421472,46.98190241797331,1183.9761502532458,1210.6503368835024,2426.843450874365,2454.77451678156,45.89452,10.87044
1172666150266945546,159.0,5.0689042022202315,31.8,Entire home/apt,Entire rental unit,5,2.0,5.0,1.0,2,5.0,1.0,291,1,december,Arco,22006,14113.888941218804,5087.697209381473,208.2862250451768,6054.1269274680935,78.5556740552166,1705.202342033381,163.7340228228492,165.68775557338876,99.02201950090316,355.17580186498657,1409.1566266103575,4922.44478544052,45.91395,10.90322
1165926427019876775,126.0,4.836281906951478,31.5,Entire home/apt,Entire rental unit,4,2.0,0.0,2.0,2,5.0,0.0,202,3,december,Vallelaghi,22248,4758.552440075955,622.7755147198749,87.30044559182056,4679.174196078286,120.74394721655658,2867.3229367385475,125.45560912515829,116.70611786118258,144.14844332870612,2851.376221163717,283.6314947619916,3836.440477112392,46.09729651583002,11.04610046137696
1165980679892009882,237.0,5.4680601411351315,59.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,2,3.0,0.0,360,1,december,Trento,22205,5874.111999120273,7628.409474603352,113.92649843254425,3757.8103210766,83.87286739410847,5714.707029793746,233.71958826326414,229.15234070411933,191.09719298562814,210.26585740537416,731.4890589577959,1029.6394269030613,46.01235,11.13317
1166563559060170566,235.0,5.459585514144159,58.75,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,4,5.0,0.0,79,1,december,Andalo,22005,730.361671937322,3484.551022557362,2338.9226359066797,7967.864495782966,500.61980130376276,548.0286177684604,299.34509717373817,535.0678924877207,521.5825386635612,507.4800322591578,5373.974840206256,7174.580858547176,46.16635369999999,10.9964221
1166690683584429079,606.0,6.406879986069314,75.75,Entire home/apt,Entire rental unit,8,3.0,5.0,2.0,1,5.0,0.0,104,7,december,Moena,22118,1871.2363526142456,22808.008690441522,522.0106955722285,37778.75438163708,52.462697081459964,3341.9976467850597,444.95196312930904,320.95557825127236,388.22785757259834,379.0704053100477,25382.08651735431,397.50823125367845,46.37449,11.66529
1167071866619867890,150.0,5.0106352940962555,25.0,Entire home/apt,Entire rental unit,6,2.0,6.0,1.0,4,5.0,1.0,310,2,december,Riva del Garda,22153,13112.529855040377,792.7770935276343,363.00648423870484,835.7298542636789,86.88570060038728,1437.6945998372332,344.10346647105393,426.88863480123695,374.6718457767496,641.0434713629659,804.7673738469066,794.1651956447447,45.8918,10.8394
1173139927842896305,161.0,5.081404364984463,40.25,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,14,5.0,0.0,248,3,december,Levico Terme,22104,5062.251048272202,4326.606641703134,2349.9836948294883,2848.8327690039137,559.9353252536364,1016.9967994554459,538.0838581973865,1858.0138361396253,2278.845750809506,3219.790525223425,6075.646192309727,2836.4366657643454,46.00137841684003,11.34113409718891
1173831339548409291,250.0,5.521460917862246,50.0,Entire home/apt,Entire cabin,5,2.0,3.0,2.0,2,5.0,0.0,61,1,december,Sfruz,22173,1973.4074957551902,15479.547627023807,712.1584697700299,4660.494483916236,450.0100570300073,2257.3373872675156,1262.6856809361764,484.2039052722726,2323.265679122498,2814.4254918673673,3383.3875428713086,2036.2068957581066,46.33939,11.12357
1174011943485592425,220.0,5.393627546352362,110.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,1,5.0,0.0,230,3,december,Nago-Torbole,22124,9693.45809514845,197.41068858119877,40.25508348770884,3485.5032625361227,165.98142371250736,2130.6335364071183,191.5891137804354,123.9469031836315,111.03451182725135,134.97137894207054,780.1909216822182,3207.0015960018472,45.86998,10.87793
1174532309968332635,400.0,5.991464547107982,66.66666666666667,Entire home/apt,Entire rental unit,6,2.0,4.0,2.0,3,5.0,0.0,191,2,december,Riva del Garda,22153,11700.974119309332,366.44538229953497,249.47665572073518,1267.9389660807753,109.99175794994395,2644.836211674762,63.1761343435606,33.733010946140034,44.21477201735428,11.63510182664191,904.8381335613805,941.1968454062991,45.88272,10.85409
1174599683482230201,350.0,5.857933154483459,50.0,Entire home/apt,Entire rental unit,7,2.0,4.0,2.0,1,5.0,0.0,60,2,december,Riva del Garda,22153,11741.19425177847,551.2520331713467,383.576926329984,1423.554393307445,264.618827623345,2776.290114322415,208.94724301019804,147.78975534905535,174.04081321950534,207.44929274728844,1056.778901725008,1088.016232479833,45.8838,10.85622
1167146258250548910,302.0,5.71042701737487,50.333333333333336,Entire home/apt,Entire rental unit,6,2.0,3.0,2.0,4,5.0,0.0,230,1,december,Trento,22205,2721.7360432739633,7697.434292754573,116.07051240449668,244.38546907821012,68.51358989398429,2223.5631714944857,370.2165234413901,463.5781194597284,104.19530221308855,502.62288567384627,1515.386525348193,2069.6138856735297,46.047933,11.1320894
1167185086554803652,110.0,4.700480365792417,18.333333333333332,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,7,4.86,0.0,211,4,december,Ledro,22229,14319.657631957518,4554.755924417422,969.9506915827659,4827.762901316583,239.18354906091497,4650.705369032346,750.0225787120576,296.6676912872029,206.60809330607222,84.6140263831202,4818.47482282867,841.0022365416397,45.87257,10.7763
1167440913155490330,147.0,4.990432586778736,24.5,Entire home/apt,Entire rental unit,6,2.0,3.0,1.5,6,5.0,0.0,238,3,december,Valfloriana,22209,10110.983423155087,13443.486055695555,4941.008832445489,17322.14893173729,101.93678430857334,4465.2004627574115,3706.5363742651793,159.72904177407926,1734.7484993349915,6201.216051439964,9924.448234868054,10028.569287977152,46.24751,11.34536
1175021394264354584,100.0,4.605170185988092,33.333333333333336,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,1,5.0,0.0,173,3,december,Pieve Tesino,22142,4800.7424560583,11303.700166337614,314.07254624754387,6147.809517731272,218.66866776774688,8854.804134856247,186.2661281557843,1161.927334920137,1272.4249199735293,319.7696142057771,6256.021108895311,66.58928266766645,46.0693609,11.6079941
1175100741947592728,141.0,4.948759890378168,20.142857142857142,Entire home/apt,Entire rental unit,7,3.0,5.0,1.0,1,5.0,0.0,170,3,december,Pieve Tesino,22142,4800.7424560583,11303.700166337614,314.07254624754387,6147.809517731272,218.66866776774688,8854.804134856247,186.2661281557843,1161.927334920137,1272.4249199735293,319.7696142057771,6256.021108895311,66.58928266766645,46.0693609,11.6079941
1175452531914086278,250.0,5.521460917862246,31.25,Entire home/apt,Entire rental unit,8,3.0,8.0,2.0,1,4.0,0.0,232,2,december,Soraga di Fassa,22176,2894.2774652315934,25111.674838835217,40.02434133095807,40032.655699395626,261.0097315990337,6578.968191283599,118.11059641756691,45.63564660753142,47.33400082398418,2117.7274220289587,27226.40015733983,2025.735224290982,46.39540183611616,11.666907865081798
1175920699037100071,89.0,4.48863636973214,14.833333333333334,Entire home/apt,Entire rental unit,6,2.0,4.0,2.0,7,4.57,0.0,91,1,december,Bleggio Superiore,22017,7393.66981132047,9491.532451054447,247.80553231553267,15988.097161237298,149.22322953747775,3469.427204835829,387.9144668456116,1756.2006299114394,952.2546419353151,898.8226903913892,924.378273847896,1797.878141295884,46.0284349,10.8290071
1176013116125494803,149.0,5.003946305945459,37.25,Entire home/apt,Entire condo,4,2.0,2.0,1.0,1,5.0,0.0,70,1,december,Rovereto,22161,6234.823315586939,12653.327570408583,102.62170801943924,1052.6844447119647,85.62415054273309,3820.9597675651157,215.1449669312515,295.0533765692441,264.8379377296968,277.897754425205,1452.5809759576496,598.0283772075788,45.8990914,11.0405225
1168025644554320483,120.0,4.787491742782046,30.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.5,9,5.0,1.0,360,3,december,Arco,22006,14056.036969380093,5644.710187450973,746.4160907211216,6817.565075029202,119.65368290726867,1838.984244087807,961.9563008793684,763.894369418437,911.7260272070374,1112.1812313922949,2194.2767109582574,4646.953601678982,45.9138289,10.9147978
1168032567878462610,233.0,5.4510384535657,38.833333333333336,Entire home/apt,Entire rental unit,6,2.0,4.0,2.0,2,5.0,0.0,270,2,december,Riva del Garda,22153,11700.92339223273,603.8976015055059,482.9227337055308,1522.8612625905555,327.3137337147,2873.420062374549,304.81718479937325,152.49407258029524,266.8251721127281,291.365909496739,1156.0626228922858,1187.11798871421,45.8838,10.8575
1178785127091481209,191.0,5.25227342804663,38.2,Entire home/apt,Entire rental unit,5,1.0,4.0,1.0,4,5.0,0.0,229,3,december,Riva del Garda,22153,11819.188987746584,622.5841269267235,389.6865142134415,1420.7038927864285,282.86116835252335,2756.693082309779,246.40277309400952,229.35536939147582,222.22546671302507,266.8288323143238,1053.937135843822,1082.2109509494517,45.88455694731763,10.856182680426045
1178908759206226933,145.0,4.976733742420574,36.25,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,37,4.97,1.0,319,1,december,Lona-Lases,22108,5598.040593578716,2531.8980288932125,2697.1879479678405,8574.496629491476,60.46584452380294,5409.105094360607,1873.4800718420784,77.5137649165883,1891.9992612476053,1806.795527366574,3017.599490844799,1952.7034691993672,46.1432406361021,11.219025241142372
1178932035884291001,239.0,5.476463551931511,79.66666666666667,Entire home/apt,Entire condo,3,0.0,2.0,1.0,1,5.0,0.0,153,1,december,Trento,22205,544.0413332965501,5722.509058898533,55.50565994137053,209.8613059725314,10.024047974512275,1442.0041100135625,189.7029788854424,85.72622891993664,123.71555236635528,231.3546902174977,240.99224349340153,353.9783484620037,46.07173,11.12193
1178938669661284904,168.0,5.123963979403259,56.0,Entire home/apt,Entire condo,3,2.0,2.0,1.0,8,5.0,0.0,202,2,december,Tesero,22196,3084.6491812940585,14926.847938760187,190.5520665164118,26646.268517407043,207.6010594616898,856.580515431598,163.67758505350903,173.3443946123481,127.83066452885966,3698.8071535944487,23078.652160623224,3012.5627531957034,46.290873,11.5100719
1178994874518881258,323.0,5.777652323222656,64.6,Entire home/apt,Entire cabin,5,1.0,3.0,2.0,6,4.67,0.0,69,2,december,Porte di Rendena,22244,4307.493316080252,9472.935203548375,711.6338335076823,22276.08092497023,633.2015226494764,4743.719935218192,789.2852592963171,484.84606305576733,911.4378974435145,3781.0356541747356,9642.463506022006,4016.181895739563,46.06856,10.72168
1176049052383733740,232.0,5.44673737166631,46.4,Entire home/apt,Entire condo,5,2.0,3.0,1.0,13,5.0,1.0,233,2,december,Peio,22136,3378.926490294682,19117.865534374192,3554.63719719948,6714.5595256590905,661.0895875534142,6750.348305090448,1959.0861489401748,2960.921050054148,2425.1974130754575,2982.0735758458513,2821.2991984747264,273.35373446522004,46.32996196262904,10.717570164942924
1176083720949829001,70.0,4.248495242049359,35.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,14,4.93,0.0,26,2,december,Mezzocorona,22116,320.18337701754297,10531.333197756356,360.1870424129374,506.1612786530219,289.80415631605933,1449.7711797331995,198.1291644012061,222.59257990077893,1484.5378105219054,215.82346782866904,888.1384116994747,2736.5975408450045,46.21766492408307,11.122884169311526
1176093149228643160,150.0,5.0106352940962555,37.5,Private room,Private room in home,4,1.0,3.0,1.0,1,5.0,0.0,335,1,december,Pergine Valsugana,22139,5213.675769957859,3575.3397748638426,438.575835920808,1918.757343681461,170.8309433843635,1905.3765417343602,1550.3471823240588,130.51698714429725,1368.260977204647,235.29415590423795,1150.311310610259,833.9657836592353,46.06888698759364,11.25543650239706
1176100778114164135,70.0,4.248495242049359,23.333333333333332,Entire home/apt,Entire rental unit,3,1.0,5.0,1.0,5,5.0,0.0,114,2,december,Pergine Valsugana,22139,6086.6121066323,2604.2038035580076,130.24814384590272,609.605031541295,168.17153150252676,467.81176718533044,94.48152116974568,126.5131362235866,90.26241083575567,165.50576432228883,284.2883428636477,1479.5238321714287,46.0616,11.2398
1176113394874699157,207.0,5.332718793265369,25.875,Entire home/apt,Entire rental unit,8,3.0,6.0,1.0,4,5.0,1.0,150,1,december,Molveno,22120,404.05911635873844,66.70014259425295,5895.345273421605,9986.524692568637,36.26349186838929,2357.6447570418673,166.6197521407011,128.3365801670831,81.06537841724045,155.65284526544517,7528.81262078823,7858.277859234407,46.1413874935,10.9673321301
1176161236122739555,48.0,3.871201010907891,24.0,Private room,Private room in rental unit,2,1.0,1.0,1.0,1,5.0,0.0,23,1,december,Rovereto,22161,6179.226600365963,12731.219119411542,186.3671060648589,1070.0979712922674,36.082329268802525,3778.584375019499,208.6203782523626,268.17819800707235,324.06171067692605,289.89547242353245,1393.287568042482,528.4734612870637,45.89878,11.04167
1176169768165146967,47.0,3.8501476017100584,23.5,Private room,Private room in rental unit,2,1.0,1.0,1.0,1,5.0,0.0,232,1,december,Rovereto,22161,6289.325910292754,12667.003932791842,131.35174632804856,998.0971991948282,131.28467346230553,3783.9440714717193,262.5801986865943,260.0051647090517,227.69087448769343,331.5757782165519,1426.5205881269628,582.6431915198817,45.89872,11.04003
1179441951868558471,224.0,5.4116460518550396,112.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,2,5.0,0.0,153,1,december,Trento,22205,684.0719219728467,5714.350665972992,179.84092151628306,193.61719655091557,36.95160726161921,1612.4185229363513,251.88142998535528,120.86371786464514,48.12247895011705,200.66721080890898,233.6145764762039,350.74913552681846,46.07321,11.12275
1179467213975264730,311.0,5.739792912179234,77.75,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,1,4.0,0.0,347,1,december,Molveno,22120,286.90425729626384,260.1161074721998,6003.410099142442,10289.685722013148,39.99140700403879,2074.619221445291,253.18720630218678,111.31570873673166,21.941857075302167,126.67839447116638,7836.991365753472,8052.173999682371,46.1422967,10.9633054
1179703674212358044,114.0,4.736198448394496,19.0,Entire home/apt,Entire home,6,2.0,4.0,1.0,2,5.0,0.0,163,3,december,Strembo,22184,4931.292136874846,14774.080050713885,265.818792149073,21818.107311006486,83.67276619914975,9937.543363879495,71.9531233653104,547.6068582868369,649.2250903449147,2425.658762675547,10983.176848053983,2184.376591378591,46.1203703,10.7508061
1180116288480883791,132.0,4.882801922586371,22.0,Entire home/apt,Entire rental unit,6,2.0,4.0,2.0,2,5.0,0.0,364,1,december,Soraga di Fassa,22176,2885.480031373175,24218.057119286816,326.83796220434294,39131.53376177684,725.0117063450278,6880.682020636054,974.786218931702,535.1444545969146,862.2718550757675,1218.1718839667496,26673.031693705598,1237.925679948549,46.38770649760303,11.663219582803368
1180416200545809525,157.0,5.056245805348308,39.25,Entire home/apt,Entire rental unit,4,1.0,4.0,1.0,1,4.0,0.0,260,2,december,Mezzana,22114,119.28985123420905,11748.589870950647,1257.0485708923097,926.108171429482,132.21314288224048,1304.438649660071,827.8951222973928,62.310454261527774,653.926463822846,908.0284408315117,5873.477059466724,7397.815950795878,46.31497662558928,10.81331592053175
